listener_clip_uid,listener_video_path,listener_text_path,listener_audio_path,listener_openface_path,speaker_video_path,speaker_text_path,speaker_audio_path,speaker_openface_path,engagement
Mock_Group_Therapy_Session_Substance_Abuse_clip0008,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0008/Mock_Group_Therapy_Session_Substance_Abuse10_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0008/Mock_Group_Therapy_Session_Substance_Abuse10_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0008/Mock_Group_Therapy_Session_Substance_Abuse10_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0008/Mock_Group_Therapy_Session_Substance_Abuse10_clip3.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0008/Mock_Group_Therapy_Session_Substance_Abuse10_clip4.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0008/Mock_Group_Therapy_Session_Substance_Abuse10_clip4.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0008/Mock_Group_Therapy_Session_Substance_Abuse10_clip4.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0008/Mock_Group_Therapy_Session_Substance_Abuse10_clip4.csv,-0.01999999999999999
Mock_Group_Therapy_Session_Substance_Abuse_clip0010,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip2.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip3.csv,-0.02999999999999998
Mock_Group_Therapy_Session_Substance_Abuse_clip0010,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip4.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip4.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip4.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip4.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0010/Mock_Group_Therapy_Session_Substance_Abuse16_clip3.csv,0.06333333333333327
Mock_Group_Therapy_Session_Substance_Abuse_clip0011,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip3.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip5.csv,-0.03999999999999998
Mock_Group_Therapy_Session_Substance_Abuse_clip0011,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip4.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip4.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip4.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip4.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0011/Mock_Group_Therapy_Session_Substance_Abuse17_clip5.csv,-0.07333333333333332
Mock_Group_Therapy_Session_Substance_Abuse_clip0012,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip1.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip1.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip1.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip1.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.csv,-0.11333333333333333
Mock_Group_Therapy_Session_Substance_Abuse_clip0012,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip2.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.csv,0.13666666666666663
Mock_Group_Therapy_Session_Substance_Abuse_clip0012,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip4.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip4.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip4.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip4.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0012/Mock_Group_Therapy_Session_Substance_Abuse19_clip5.csv,-0.10999999999999996
Mock_Group_Therapy_Session_Substance_Abuse_clip0013,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip1.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip1.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip1.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip1.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.csv,-0.11999999999999995
Mock_Group_Therapy_Session_Substance_Abuse_clip0013,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip3.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.csv,-0.15999999999999992
Mock_Group_Therapy_Session_Substance_Abuse_clip0013,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip4.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip4.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip4.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip4.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0013/Mock_Group_Therapy_Session_Substance_Abuse20_clip5.csv,0.0666666666666666
Mock_Group_Therapy_Session_Substance_Abuse_clip0015,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip2.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip5.csv,0.003333333333333359
Mock_Group_Therapy_Session_Substance_Abuse_clip0015,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip3.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0015/Mock_Group_Therapy_Session_Substance_Abuse26_clip5.csv,-0.046666666666666655
Mock_Group_Therapy_Session_Substance_Abuse_clip0016,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0016/Mock_Group_Therapy_Session_Substance_Abuse28_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0016/Mock_Group_Therapy_Session_Substance_Abuse28_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0016/Mock_Group_Therapy_Session_Substance_Abuse28_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0016/Mock_Group_Therapy_Session_Substance_Abuse28_clip3.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0016/Mock_Group_Therapy_Session_Substance_Abuse28_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0016/Mock_Group_Therapy_Session_Substance_Abuse28_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0016/Mock_Group_Therapy_Session_Substance_Abuse28_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0016/Mock_Group_Therapy_Session_Substance_Abuse28_clip5.csv,-0.14333333333333334
Mock_Group_Therapy_Session_Substance_Abuse_clip0017,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.csv,0.12666666666666657
Mock_Group_Therapy_Session_Substance_Abuse_clip0017,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip5.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0017/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.csv,0.026666666666666623
Mock_Group_Therapy_Session_Substance_Abuse_clip0018,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.csv,0.023333333333333272
Mock_Group_Therapy_Session_Substance_Abuse_clip0018,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip5.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip5.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip5.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip5.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0018/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.csv,-0.3333333333333333
Mock_Group_Therapy_Session_Substance_Abuse_clip0019,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip1.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip1.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip1.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip1.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.csv,-0.006666666666666657
Mock_Group_Therapy_Session_Substance_Abuse_clip0019,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0019/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.csv,0.0666666666666666
Mock_Group_Therapy_Session_Substance_Abuse_clip0020,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip1.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip1.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip1.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip1.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.csv,-0.1333333333333333
Mock_Group_Therapy_Session_Substance_Abuse_clip0020,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip3.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0020/Mock_Group_Therapy_Session_Substance_Abuse29_clip2.csv,0.0266666666666666
Mock_Group_Therapy_Session_Substance_Abuse_clip0021,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip1.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip1.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip1.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip1.csv,data/engagement/video/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.mp4,data/engagement/text/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.txt,data/engagement/audio/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.wav,data/engagement/featopenface/Mock_Group_Therapy_Session_Substance_Abuse/clip0021/Mock_Group_Therapy_Session_Substance_Abuse30_clip2.csv,-0.02999999999999996
